Time,Date,Year,Month,DoY,HoD,netShortWave,netLongWave,availableEnergy,airTemp,gradientTemp,windSpeed,vaporPressureDeficit,precipitation,green,plantHeight,soilCO2Flux0,soilCO2Flux1,soilWaterContent,soilWaterPotential
2022-04-07 05:30:00,2022-04-07,2022,4,97,5,1.97,-85.9,-82.51,20.6,-3.1,0.92,1.67,0.0,,0.67,9.83,,0.215,3.0
2022-04-07 06:30:00,2022-04-07,2022,4,97,6,50.6,-91.0,-38.42,20.5,-2.5,1.6,1.65,0.0,,0.67,7.83,,0.215,3.0
2022-04-07 07:30:00,2022-04-07,2022,4,97,7,186.0,-101.1,87.3,20.4,-1.3,2.56,1.7,0.0,,0.67,7.71,,0.214,3.0
2022-04-07 08:30:00,2022-04-07,2022,4,97,8,324.2,-104.8,220.06,21.6,1.0,1.32,1.72,0.0,,0.67,8.86,,0.214,3.01
2022-04-07 09:30:00,2022-04-07,2022,4,97,9,491.8,-134.2,352.86,24.0,2.7,1.15,1.99,0.0,,0.67,6.23,,0.213,3.01
2022-04-07 10:30:00,2022-04-07,2022,4,97,10,605.7,-132.8,464.39,25.2,2.4,1.81,2.17,0.0,,0.67,6.84,,0.212,3.02
2022-04-07 11:30:00,2022-04-07,2022,4,97,11,685.6,-129.2,544.79,26.4,3.0,1.58,2.34,0.0,,0.67,7.44,,0.211,3.02
2022-04-07 12:30:00,2022-04-07,2022,4,97,12,707.6,-151.3,542.49,27.6,3.3,1.26,2.57,0.0,,0.67,9.36,,0.211,3.03
2022-04-07 13:30:00,2022-04-07,2022,4,97,13,613.1,-160.5,437.73,28.8,3.9,1.28,2.83,0.0,,0.67,8.24,,0.209,3.04
2022-04-07 14:30:00,2022-04-07,2022,4,97,14,488.3,-148.9,323.99,29.5,1.5,1.01,2.97,0.0,,0.67,8.52,,0.209,3.05
2022-04-07 15:30:00,2022-04-07,2022,4,97,15,59.39,-95.4,-46.63,29.0,-4.6,0.91,2.93,0.0,,0.67,11.14,,0.208,3.06
2022-04-07 16:30:00,2022-04-07,2022,4,97,16,42.24,-87.9,-52.43,27.3,-3.8,0.61,2.44,0.0,,0.67,12.95,,0.208,3.06
2022-04-07 17:30:00,2022-04-07,2022,4,97,17,25.83,-85.2,-64.51,24.0,-4.6,0.45,1.74,0.0,,0.67,9.88,11.1,0.208,3.06
2022-04-07 18:30:00,2022-04-07,2022,4,97,18,5.15,-84.3,-81.17,22.0,-4.0,0.63,1.56,0.0,,0.67,10.31,11.67,0.208,3.07
2022-04-07 19:30:00,2022-04-07,2022,4,97,19,0.0,-86.0,-85.29,21.5,-3.3,0.78,1.56,0.0,,0.67,10.3,12.34,0.207,3.07
2022-04-07 20:30:00,2022-04-07,2022,4,97,20,0.0,-85.5,-83.59,21.6,-3.4,0.93,1.74,0.0,,0.67,10.58,12.4,0.207,3.07
2022-04-07 21:30:00,2022-04-07,2022,4,97,21,0.0,-86.0,-83.6,21.4,-3.3,0.86,1.62,0.0,,0.67,10.52,12.56,0.207,3.07
2022-04-07 22:30:00,2022-04-07,2022,4,97,22,0.0,-86.0,-83.94,21.7,-3.4,0.94,1.57,0.0,,0.67,10.42,12.84,0.207,3.07
2022-04-07 23:30:00,2022-04-07,2022,4,97,23,0.0,-84.2,-81.93,21.0,-3.7,0.81,1.5,0.0,,0.67,10.55,12.63,0.207,3.07
2022-04-08 00:30:00,2022-04-08,2022,4,98,0,0.0,-85.3,-81.66,21.2,-3.5,0.99,1.69,0.0,0.785,0.68,10.89,12.37,0.207,3.07
2022-04-08 01:30:00,2022-04-08,2022,4,98,1,0.0,-84.7,-80.24,21.4,-3.8,0.87,1.87,0.0,,0.68,10.2,12.24,0.207,3.07
2022-04-08 02:30:00,2022-04-08,2022,4,98,2,0.0,-82.5,-77.71,20.8,-4.0,0.69,1.71,0.0,,0.68,10.68,12.06,0.207,3.07
2022-04-08 03:30:00,2022-04-08,2022,4,98,3,0.0,-83.3,-78.03,20.5,-3.5,0.79,1.65,0.0,,0.68,9.96,12.15,0.206,3.07
2022-04-08 04:30:00,2022-04-08,2022,4,98,4,0.0,-83.6,-78.43,20.7,-3.5,0.8,1.7,0.0,,0.68,10.41,,0.206,3.07
2022-04-08 05:30:00,2022-04-08,2022,4,98,5,2.49,-81.5,-73.84,20.3,-3.8,0.65,1.67,0.0,,0.68,10.44,12.08,0.206,3.07
2022-04-08 06:30:00,2022-04-08,2022,4,98,6,64.55,-84.2,-14.4,19.6,-3.3,0.43,1.5,0.0,,0.68,10.24,12.06,0.206,3.07
2022-04-08 07:30:00,2022-04-08,2022,4,98,7,257.0,-112.4,146.74,20.8,0.2,0.43,1.48,0.0,,0.68,10.53,11.27,0.206,3.07
2022-04-08 08:30:00,2022-04-08,2022,4,98,8,424.8,-136.0,286.92,21.8,3.2,1.03,1.41,0.0,,0.68,9.68,8.44,0.205,3.08
2022-04-08 09:30:00,2022-04-08,2022,4,98,9,580.4,-142.1,432.29,22.0,4.4,1.36,1.25,0.0,,0.68,8.88,7.68,0.205,3.08
2022-04-08 10:30:00,2022-04-08,2022,4,98,10,685.7,-154.0,522.25,23.6,5.1,1.46,1.51,0.0,,0.68,8.72,8.67,0.204,3.09
2022-04-08 11:30:00,2022-04-08,2022,4,98,11,680.5,-148.1,520.38,22.8,5.2,1.89,1.34,0.0,,0.68,8.91,11.16,0.203,3.1
2022-04-08 12:30:00,2022-04-08,2022,4,98,12,700.0,-147.7,539.56,22.9,5.1,1.84,1.47,0.0,,0.68,9.47,12.18,0.202,3.1
2022-04-08 13:30:00,2022-04-08,2022,4,98,13,630.6,-148.9,469.93,24.5,4.3,1.81,1.87,0.0,,0.68,9.79,13.34,0.201,3.11
2022-04-08 14:30:00,2022-04-08,2022,4,98,14,482.9,-134.8,336.95,24.2,2.2,1.44,1.78,0.0,,0.68,9.96,13.61,0.2,3.12
2022-04-08 15:30:00,2022-04-08,2022,4,98,15,59.19,-92.6,-40.26,22.1,-2.3,1.19,1.38,0.0,,0.68,11.67,10.53,0.2,3.13
2022-04-08 16:30:00,2022-04-08,2022,4,98,16,58.53,-82.4,-27.11,20.8,-2.4,0.63,1.2,0.0,,0.68,12.32,11.26,0.2,3.13
2022-04-08 17:30:00,2022-04-08,2022,4,98,17,22.24,-85.3,-64.06,19.7,-3.4,0.49,1.08,0.0,,0.68,11.93,10.39,0.2,3.14
2022-04-08 18:30:00,2022-04-08,2022,4,98,18,4.64,-86.8,-79.05,17.2,-3.1,0.62,0.78,0.0,,0.68,11.46,10.33,0.199,3.14
2022-04-08 19:30:00,2022-04-08,2022,4,98,19,0.0,-88.8,-81.51,15.5,-3.3,0.67,0.75,0.0,,0.68,10.92,9.63,0.199,3.14
2022-04-08 20:30:00,2022-04-08,2022,4,98,20,0.0,-84.1,-71.74,13.9,-3.1,0.63,0.67,0.0,,0.68,9.52,9.39,0.199,3.14
2022-04-08 21:30:00,2022-04-08,2022,4,98,21,0.0,-83.9,-69.58,13.1,-2.7,0.77,0.58,0.0,,0.68,9.84,9.47,0.199,3.14
2022-04-08 22:30:00,2022-04-08,2022,4,98,22,0.0,-79.9,-65.89,12.0,-2.6,0.6,0.46,0.0,,0.68,10.56,9.56,0.199,3.14
2022-04-08 23:30:00,2022-04-08,2022,4,98,23,0.0,-78.1,-62.01,11.6,-2.6,0.7,0.44,0.0,,0.68,9.62,9.53,0.199,3.14
2022-04-09 00:30:00,2022-04-09,2022,4,99,0,0.0,-77.1,-60.27,11.2,-2.5,0.58,0.43,0.0,0.778,0.68,9.61,9.79,0.199,3.14
2022-04-09 01:30:00,2022-04-09,2022,4,99,1,0.0,-74.4,-55.53,10.6,-2.7,0.58,0.44,0.0,,0.68,9.48,9.19,0.199,3.13
2022-04-09 02:30:00,2022-04-09,2022,4,99,2,0.0,-72.4,-51.92,10.1,-2.8,0.56,0.46,0.0,,0.68,8.49,9.03,0.199,3.13
2022-04-09 03:30:00,2022-04-09,2022,4,99,3,0.0,-72.9,-51.48,9.6,-2.4,0.7,0.44,0.0,,0.68,8.48,9.04,0.199,3.13
2022-04-09 04:30:00,2022-04-09,2022,4,99,4,0.0,-72.1,-50.65,8.8,-2.2,0.64,0.37,0.0,,0.68,9.07,9.18,0.199,3.13
2022-04-09 05:30:00,2022-04-09,2022,4,99,5,2.51,-75.0,-50.94,8.6,-2.5,0.64,0.44,0.0,,0.68,8.89,8.85,0.199,3.13
2022-04-09 06:30:00,2022-04-09,2022,4,99,6,57.22,-82.8,-3.63,8.9,-1.7,0.7,0.49,0.0,,0.68,9.36,8.93,0.199,3.13
2022-04-09 07:30:00,2022-04-09,2022,4,99,7,249.9,-107.9,156.19,11.7,1.2,1.31,0.7,0.0,,0.68,11.11,11.31,0.199,3.13
2022-04-09 08:30:00,2022-04-09,2022,4,99,8,354.5,-118.7,245.27,14.8,1.8,1.2,0.94,0.0,,0.68,11.5,10.84,0.198,3.14
2022-04-09 09:30:00,2022-04-09,2022,4,99,9,521.4,-134.5,392.18,16.7,3.6,1.48,1.17,0.0,,0.68,10.57,8.24,0.197,3.14
2022-04-09 10:30:00,2022-04-09,2022,4,99,10,683.8,-139.4,544.65,16.6,5.2,2.23,1.03,0.0,,0.68,9.24,7.91,0.197,3.15
2022-04-09 11:30:00,2022-04-09,2022,4,99,11,713.8,-144.6,565.18,17.5,5.7,2.52,1.09,0.0,,0.68,9.27,9.81,0.196,3.15
2022-04-09 12:30:00,2022-04-09,2022,4,99,12,725.2,-146.3,572.87,18.0,5.8,2.41,1.18,0.0,,0.68,10.47,12.14,0.196,3.16
2022-04-09 13:30:00,2022-04-09,2022,4,99,13,662.5,-146.6,509.86,18.8,5.2,2.04,1.26,0.0,,0.68,9.79,12.04,0.195,3.16
2022-04-09 14:30:00,2022-04-09,2022,4,99,14,521.7,-138.8,378.26,18.3,3.4,1.43,1.22,0.0,,0.68,10.69,11.95,0.194,3.17
2022-04-09 15:30:00,2022-04-09,2022,4,99,15,39.92,-100.2,-60.58,18.0,-2.4,1.41,1.2,0.0,,0.68,11.73,9.09,0.194,3.17
2022-04-09 16:30:00,2022-04-09,2022,4,99,16,30.97,-92.1,-58.0,16.7,-2.8,0.95,1.06,0.0,,0.68,11.48,8.77,0.194,3.18
2022-04-09 17:30:00,2022-04-09,2022,4,99,17,17.94,-88.2,-64.53,16.0,-2.8,0.76,0.98,0.0,,0.68,12.41,9.74,0.194,3.18
2022-04-09 18:30:00,2022-04-09,2022,4,99,18,4.49,-84.8,-72.34,15.2,-2.6,0.81,0.87,0.0,,0.68,12.63,9.86,0.194,3.18
2022-04-09 19:30:00,2022-04-09,2022,4,99,19,0.0,-78.2,-67.02,14.7,-3.3,0.66,0.92,0.0,,0.68,10.71,9.02,0.194,3.18
2022-04-09 20:30:00,2022-04-09,2022,4,99,20,0.0,-82.4,-70.4,14.6,-2.6,1.0,0.87,0.0,,0.68,10.18,9.45,0.193,3.18
2022-04-09 21:30:00,2022-04-09,2022,4,99,21,0.04,-85.8,-74.83,14.5,-2.9,1.09,0.88,0.0,,0.68,11.85,9.2,0.193,3.18
2022-04-09 22:30:00,2022-04-09,2022,4,99,22,0.0,-94.2,-82.15,16.3,-2.5,2.13,1.43,0.0,,0.68,9.66,9.31,0.193,3.18
2022-04-09 23:30:00,2022-04-09,2022,4,99,23,0.0,-82.8,-69.83,15.5,-2.1,2.14,1.38,0.0,,0.68,8.82,8.81,0.193,3.18
2022-04-10 00:30:00,2022-04-10,2022,4,100,0,0.0,-95.3,-81.87,14.7,-2.1,2.46,1.3,0.0,0.781,0.69,8.62,8.82,0.193,3.18
2022-04-10 01:30:00,2022-04-10,2022,4,100,1,0.0,-91.2,-77.5,13.9,-2.3,2.08,1.21,0.0,,0.69,9.4,8.56,0.193,3.18
2022-04-10 02:30:00,2022-04-10,2022,4,100,2,0.0,-90.7,-76.79,13.6,-2.4,1.96,1.24,0.0,,0.69,9.54,8.32,0.193,3.18
2022-04-10 03:30:00,2022-04-10,2022,4,100,3,0.0,-84.0,-69.94,12.8,-2.8,1.39,1.13,0.0,,0.69,10.19,8.8,0.193,3.18
2022-04-10 04:30:00,2022-04-10,2022,4,100,4,0.0,-71.9,-56.47,11.0,-3.2,0.91,0.92,0.0,,0.69,9.58,8.18,0.193,3.18
2022-04-10 05:30:00,2022-04-10,2022,4,100,5,3.16,-66.6,-44.74,9.7,-3.4,0.63,0.8,0.0,,0.69,8.3,8.1,0.192,3.18
2022-04-10 06:30:00,2022-04-10,2022,4,100,6,61.95,-73.2,7.32,9.8,-2.3,0.6,0.75,0.0,,0.69,9.05,8.57,0.192,3.18
2022-04-10 07:30:00,2022-04-10,2022,4,100,7,224.9,-95.0,143.63,12.5,0.5,1.27,0.91,0.0,,0.69,11.69,10.75,0.192,3.18
2022-04-10 08:30:00,2022-04-10,2022,4,100,8,360.2,-109.5,259.23,15.0,2.0,1.65,1.17,0.0,,0.69,11.68,10.04,0.192,3.19
2022-04-10 09:30:00,2022-04-10,2022,4,100,9,487.8,-114.9,377.44,16.1,3.1,1.66,1.33,0.0,,0.69,9.74,7.26,0.191,3.19
2022-04-10 10:30:00,2022-04-10,2022,4,100,10,598.2,-121.8,477.32,17.8,4.0,1.65,1.54,0.0,,0.69,9.54,7.4,0.19,3.19
2022-04-10 11:30:00,2022-04-10,2022,4,100,11,629.2,-119.1,507.55,18.0,5.0,1.85,1.43,0.0,,0.69,9.12,8.95,0.19,3.2
2022-04-10 12:30:00,2022-04-10,2022,4,100,12,602.0,-110.6,487.15,17.7,4.9,2.28,1.3,0.0,,0.69,9.31,11.34,0.189,3.2
2022-04-10 13:30:00,2022-04-10,2022,4,100,13,609.6,-113.5,491.74,18.3,4.9,2.07,1.39,0.0,,0.69,9.34,11.26,0.188,3.21
2022-04-10 14:30:00,2022-04-10,2022,4,100,14,462.6,-111.6,347.84,17.2,3.4,1.57,1.2,0.0,,0.69,10.29,10.94,0.188,3.21
2022-04-10 15:30:00,2022-04-10,2022,4,100,15,59.44,-80.0,-20.36,16.0,-1.8,1.47,1.06,0.0,,0.69,10.87,8.42,0.188,3.22
2022-04-10 16:30:00,2022-04-10,2022,4,100,16,40.51,-74.5,-30.24,14.4,-1.8,1.16,0.86,0.0,,0.69,11.54,8.37,0.187,3.22
2022-04-10 17:30:00,2022-04-10,2022,4,100,17,20.71,-69.5,-41.96,12.5,-1.9,0.94,0.63,0.0,,0.69,11.24,7.86,0.187,3.22
2022-04-10 18:30:00,2022-04-10,2022,4,100,18,5.28,-63.4,-47.84,10.6,-2.3,0.7,0.48,0.0,,0.69,11.04,7.71,0.187,3.22
2022-04-10 19:30:00,2022-04-10,2022,4,100,19,0.0,-60.5,-46.26,9.0,-2.1,0.6,0.36,0.0,,0.69,10.95,7.56,0.187,3.22
2022-04-10 20:30:00,2022-04-10,2022,4,100,20,0.0,-60.2,-43.44,7.9,-1.8,0.53,0.3,0.0,,0.69,,7.66,0.187,3.22
2022-04-10 21:30:00,2022-04-10,2022,4,100,21,0.0,-59.2,-41.98,7.2,-1.6,0.56,0.27,0.0,,0.69,11.0,7.78,0.187,3.22
2022-04-10 22:30:00,2022-04-10,2022,4,100,22,0.0,-58.8,-41.6,6.9,-1.5,0.66,0.25,0.0,,0.69,10.95,7.78,0.187,3.22
2022-04-10 23:30:00,2022-04-10,2022,4,100,23,0.0,-57.6,-40.48,6.6,-1.4,0.67,0.24,0.0,,0.69,10.96,7.99,0.187,3.22
2022-04-11 00:30:00,2022-04-11,2022,4,101,0,0.0,-51.4,-34.13,6.5,-1.4,0.6,0.25,0.0,0.774,0.69,10.51,7.79,0.187,3.22
2022-04-11 01:30:00,2022-04-11,2022,4,101,1,0.0,-39.4,-22.28,6.9,-1.1,0.67,0.28,0.0,,0.69,10.62,8.3,0.187,3.22
2022-04-11 02:30:00,2022-04-11,2022,4,101,2,0.0,-40.7,-24.58,7.2,-1.1,0.7,0.26,0.0,,0.69,10.99,8.26,0.187,3.22
2022-04-11 03:30:00,2022-04-11,2022,4,101,3,0.0,-11.6,2.71,7.6,-0.2,0.78,0.23,0.0,,0.69,11.89,9.17,0.187,3.22
2022-04-11 04:30:00,2022-04-11,2022,4,101,4,0.0,-5.8,6.42,7.9,0.2,1.68,0.19,0.0,,0.69,11.53,9.01,0.187,3.22
2022-04-11 05:30:00,2022-04-11,2022,4,101,5,0.26,-2.4,8.01,8.0,0.4,2.0,0.13,0.0,,0.69,10.66,8.68,0.187,3.22
2022-04-11 06:30:00,2022-04-11,2022,4,101,6,4.87,-1.8,11.94,8.4,0.6,2.38,0.1,0.068,,0.69,10.61,8.48,0.187,3.22
2022-04-11 07:30:00,2022-04-11,2022,4,101,7,13.63,-1.7,21.16,9.2,0.6,1.84,0.1,0.068,,0.69,10.6,8.85,0.187,3.22
2022-04-11 08:30:00,2022-04-11,2022,4,101,8,56.21,-2.2,62.62,9.7,1.2,1.22,0.07,0.017,,0.69,,9.5,0.187,3.22
2022-04-11 09:30:00,2022-04-11,2022,4,101,9,196.16,-3.1,199.91,9.4,3.2,1.1,0.01,0.0,,0.69,11.6,9.71,0.187,3.22
2022-04-11 10:30:00,2022-04-11,2022,4,101,10,619.8,-67.3,556.55,9.4,6.6,1.78,0.17,0.0,,0.69,10.28,,0.187,3.22
2022-04-11 11:30:00,2022-04-11,2022,4,101,11,693.7,-124.8,571.5,12.0,5.9,2.56,0.69,0.0,,0.69,9.17,8.89,0.187,3.23
2022-04-11 12:30:00,2022-04-11,2022,4,101,12,714.6,-122.0,592.8,12.5,6.9,2.7,0.76,0.0,,0.69,9.67,10.51,0.186,3.23
2022-04-11 13:30:00,2022-04-11,2022,4,101,13,686.3,-122.3,562.62,12.9,6.8,2.28,0.83,0.0,,0.69,9.78,10.22,0.185,3.23
2022-04-11 14:30:00,2022-04-11,2022,4,101,14,509.3,-118.2,390.97,12.3,5.1,1.89,0.79,0.0,,0.69,9.99,9.4,0.185,3.24
2022-04-11 15:30:00,2022-04-11,2022,4,101,15,39.1,-82.5,-39.22,11.4,-1.4,1.74,0.75,0.0,,0.69,9.95,6.84,0.185,3.24
2022-04-11 16:30:00,2022-04-11,2022,4,101,16,23.01,-78.6,-46.96,10.3,-1.7,1.44,0.65,0.0,,0.69,10.04,6.59,0.185,3.24
2022-04-11 17:30:00,2022-04-11,2022,4,101,17,15.24,-76.2,-50.85,9.6,-2.2,1.36,0.61,0.0,,0.69,9.69,6.8,0.184,3.24
2022-04-11 18:30:00,2022-04-11,2022,4,101,18,4.75,-71.5,-53.99,8.1,-2.3,1.05,0.5,0.0,,0.69,9.76,6.65,0.184,3.24
2022-04-11 19:30:00,2022-04-11,2022,4,101,19,0.0,-67.6,-51.61,6.5,-2.1,0.75,0.36,0.0,,0.69,10.29,6.62,0.184,3.25
2022-04-11 20:30:00,2022-04-11,2022,4,101,20,0.0,-66.5,-47.11,5.4,-1.9,0.75,0.29,0.0,,0.69,8.25,6.8,0.184,3.25
2022-04-11 21:30:00,2022-04-11,2022,4,101,21,0.0,-66.8,-46.88,5.0,-2.0,0.79,0.28,0.0,,0.69,10.02,6.9,0.184,3.25
2022-04-11 22:30:00,2022-04-11,2022,4,101,22,0.0,-68.0,-48.19,4.9,-1.7,1.1,0.29,0.0,,0.69,9.18,6.86,0.184,3.25
2022-04-11 23:30:00,2022-04-11,2022,4,101,23,0.0,-67.2,-47.79,4.6,-1.7,1.01,0.27,0.0,,0.69,8.98,6.84,0.185,3.25
2022-04-12 00:30:00,2022-04-12,2022,4,102,0,0.0,-66.6,-45.97,4.3,-1.8,0.92,0.26,0.0,0.772,0.7,9.4,6.59,0.185,3.25
2022-04-12 01:30:00,2022-04-12,2022,4,102,1,0.0,-65.8,-45.25,3.7,-1.9,0.75,0.23,0.0,,0.7,8.75,6.48,0.185,3.25
2022-04-12 02:30:00,2022-04-12,2022,4,102,2,0.0,-66.1,-45.49,3.3,-1.8,0.76,0.22,0.0,,0.7,9.13,6.57,0.184,3.25
2022-04-12 03:30:00,2022-04-12,2022,4,102,3,0.0,-64.3,-42.44,2.7,-1.9,0.68,0.19,0.0,,0.7,8.85,6.42,0.184,3.25
2022-04-12 04:30:00,2022-04-12,2022,4,102,4,0.0,-65.3,-43.7,2.7,-1.7,0.78,0.19,0.0,,0.7,9.0,6.54,0.184,3.25
2022-04-12 05:30:00,2022-04-12,2022,4,102,5,3.69,-64.3,-38.69,2.5,-1.8,0.69,0.18,0.0,,0.7,,6.33,0.184,3.25
2022-04-12 06:30:00,2022-04-12,2022,4,102,6,64.2,-72.9,12.36,3.2,-0.4,0.61,0.17,0.0,,0.7,8.9,6.9,0.184,3.25
2022-04-12 07:30:00,2022-04-12,2022,4,102,7,240.9,-99.2,158.67,7.1,1.9,1.41,0.31,0.0,,0.7,8.78,8.35,0.184,3.25
2022-04-12 08:30:00,2022-04-12,2022,4,102,8,409.4,-113.0,307.78,9.0,3.8,1.95,0.47,0.0,,0.7,9.05,7.67,0.184,3.25
2022-04-12 09:30:00,2022-04-12,2022,4,102,9,530.0,-122.6,414.1,10.1,5.4,2.38,0.62,0.0,,0.7,8.63,5.96,0.184,3.25
2022-04-12 10:30:00,2022-04-12,2022,4,102,10,645.9,-124.9,523.77,11.3,6.1,2.24,0.72,0.0,,0.7,7.87,6.11,0.183,3.25
2022-04-12 11:30:00,2022-04-12,2022,4,102,11,713.0,-122.0,590.44,12.2,6.6,2.16,0.84,0.0,,0.7,8.04,7.29,0.183,3.26
2022-04-12 12:30:00,2022-04-12,2022,4,102,12,420.5,-70.7,347.74,11.6,4.4,2.16,0.72,0.0,,0.7,9.15,8.84,0.182,3.26
2022-04-12 13:30:00,2022-04-12,2022,4,102,13,372.1,-67.7,304.32,11.7,4.2,2.25,0.69,0.0,,0.7,9.53,7.61,0.182,3.26
2022-04-12 14:30:00,2022-04-12,2022,4,102,14,513.4,-110.6,402.36,12.7,5.3,2.15,0.84,0.0,,0.7,8.85,8.35,0.182,3.27
2022-04-12 15:30:00,2022-04-12,2022,4,102,15,44.2,-82.8,-35.98,12.2,-1.6,1.85,0.83,0.0,,0.7,8.85,6.38,0.182,3.27
2022-04-12 16:30:00,2022-04-12,2022,4,102,16,26.93,-76.3,-42.47,10.5,-1.4,1.45,0.62,0.0,,0.7,9.73,6.36,0.182,3.27
2022-04-12 17:30:00,2022-04-12,2022,4,102,17,18.17,-72.9,-45.41,9.1,-1.7,1.06,0.53,0.0,,0.7,10.12,5.96,0.182,3.27
2022-04-12 18:30:00,2022-04-12,2022,4,102,18,5.51,-69.1,-51.87,7.6,-1.8,0.88,0.39,0.0,,0.7,9.39,5.8,0.182,3.28
2022-04-12 19:30:00,2022-04-12,2022,4,102,19,0.0,-66.1,-51.45,6.0,-2.0,0.68,0.34,0.0,,0.7,8.31,5.53,0.182,3.28
2022-04-12 20:30:00,2022-04-12,2022,4,102,20,0.0,-65.1,-49.26,5.3,-1.7,0.69,0.28,0.0,,0.7,8.81,5.85,0.182,3.28
2022-04-12 21:30:00,2022-04-12,2022,4,102,21,0.0,-65.0,-49.11,4.8,-1.6,0.73,0.26,0.0,,0.7,8.68,6.1,0.181,3.28
2022-04-12 22:30:00,2022-04-12,2022,4,102,22,0.0,-64.0,-46.22,4.6,-1.8,0.68,0.25,0.0,,0.7,7.64,5.98,0.181,3.28
2022-04-12 23:30:00,2022-04-12,2022,4,102,23,0.0,-63.7,-44.95,4.4,-1.6,0.79,0.23,0.0,,0.7,7.79,6.13,0.181,3.28
2022-04-13 00:30:00,2022-04-13,2022,4,103,0,0.0,-61.0,-41.77,4.0,-1.7,0.65,0.2,0.0,0.789,0.7,7.21,6.13,0.181,3.28
2022-04-13 01:30:00,2022-04-13,2022,4,103,1,0.0,-54.2,-34.2,3.9,-1.5,0.66,0.18,0.0,,0.7,7.21,5.98,0.181,3.28
2022-04-13 02:30:00,2022-04-13,2022,4,103,2,0.0,-54.1,-33.93,4.0,-1.4,0.69,0.16,0.0,,0.7,7.42,6.03,0.181,3.28
2022-04-13 03:30:00,2022-04-13,2022,4,103,3,0.0,-45.9,-26.6,4.1,-1.1,0.68,0.16,0.0,,0.7,8.79,6.3,0.181,3.28
2022-04-13 04:30:00,2022-04-13,2022,4,103,4,0.0,-46.9,-29.04,4.4,-1.0,0.7,0.17,0.0,,0.7,8.44,6.4,0.181,3.28
2022-04-13 05:30:00,2022-04-13,2022,4,103,5,4.53,-34.0,-12.35,4.6,-0.8,0.72,0.17,0.0,,0.7,8.38,6.43,0.181,3.28
2022-04-13 06:30:00,2022-04-13,2022,4,103,6,48.55,-33.9,29.15,5.6,0.5,0.52,0.19,0.0,,0.7,9.91,7.68,0.181,3.28
2022-04-13 07:30:00,2022-04-13,2022,4,103,7,133.66,-34.6,110.06,6.8,2.1,1.34,0.2,0.0,,0.7,9.32,7.9,0.181,3.28
2022-04-13 08:30:00,2022-04-13,2022,4,103,8,188.98,-33.7,162.61,7.8,2.6,1.6,0.25,0.0,,0.7,9.24,7.7,0.181,3.28
2022-04-13 09:30:00,2022-04-13,2022,4,103,9,233.53,-36.6,203.05,8.2,3.1,1.54,0.31,0.0,,0.7,9.26,8.13,0.181,3.28
2022-04-13 10:30:00,2022-04-13,2022,4,103,10,487.9,-70.8,419.96,10.1,5.5,2.2,0.43,0.0,,0.7,8.04,5.32,0.181,3.28
2022-04-13 11:30:00,2022-04-13,2022,4,103,11,711.5,-84.1,626.4,10.9,7.5,2.93,0.52,0.0,,0.7,7.42,6.06,0.18,3.29
2022-04-13 12:30:00,2022-04-13,2022,4,103,12,504.6,-64.7,436.1,10.8,5.7,2.32,0.51,0.0,,0.7,7.64,7.45,0.18,3.29
2022-04-13 13:30:00,2022-04-13,2022,4,103,13,671.2,-103.6,564.26,11.3,7.2,3.01,0.54,0.0,,0.7,8.06,6.09,0.18,3.29
2022-04-13 14:30:00,2022-04-13,2022,4,103,14,360.5,-76.1,281.42,11.0,4.4,2.65,0.54,0.0,,0.7,8.2,6.72,0.179,3.29
2022-04-13 15:30:00,2022-04-13,2022,4,103,15,167.32,-54.2,112.72,10.5,2.3,2.86,0.51,0.0,,0.7,8.47,6.6,0.179,3.3
2022-04-13 16:30:00,2022-04-13,2022,4,103,16,116.91,-44.4,74.35,9.9,1.5,2.26,0.5,0.0,,0.7,8.94,6.37,0.179,3.3
2022-04-13 17:30:00,2022-04-13,2022,4,103,17,56.89,-32.2,27.62,9.2,0.7,1.95,0.45,0.0,,0.7,9.03,6.13,0.179,3.3
2022-04-13 18:30:00,2022-04-13,2022,4,103,18,5.73,-23.2,-12.65,8.9,-0.3,1.39,0.41,0.0,,0.7,9.04,5.81,0.179,3.3
2022-04-13 19:30:00,2022-04-13,2022,4,103,19,0.0,-17.1,-11.12,8.7,-0.3,1.79,0.37,0.0,,0.7,8.85,5.78,0.179,3.3
2022-04-13 20:30:00,2022-04-13,2022,4,103,20,0.0,-11.3,-4.91,8.8,-0.2,1.97,0.35,0.0,,0.7,8.78,5.98,0.179,3.3
2022-04-13 21:30:00,2022-04-13,2022,4,103,21,0.0,-11.0,-4.02,8.9,-0.3,2.04,0.37,0.0,,0.7,8.57,5.95,0.179,3.3
2022-04-13 22:30:00,2022-04-13,2022,4,103,22,0.0,-8.7,-1.18,8.7,-0.1,2.33,0.34,0.0,,0.7,9.11,6.04,0.179,3.3
2022-04-13 23:30:00,2022-04-13,2022,4,103,23,0.0,-5.0,2.1,8.1,0.1,2.1,0.22,0.0,,0.7,8.72,6.2,0.179,3.3
2022-04-14 00:30:00,2022-04-14,2022,4,104,0,0.0,-2.6,4.25,7.7,0.3,1.74,0.14,0.0,,0.71,9.41,6.32,0.179,3.3
2022-04-14 01:30:00,2022-04-14,2022,4,104,1,0.0,-2.1,4.58,7.8,0.4,1.26,0.12,0.255,,0.71,10.25,6.39,0.178,3.3
